id,customer_id,order_date,status,total_amount
4344,30,2022-01-01 01:12:24,paid,235.02
4345,16,2022-01-01 01:12:25,paid,170.53
4346,12,2022-01-01 01:12:26,paid,840.22
4347,69,2022-01-01 01:12:27,pending,702.39
4348,28,2022-01-01 01:12:28,pending,788.31
4349,64,2022-01-01 01:12:29,pending,277.75
4350,43,2022-01-01 01:12:30,pending,434.58
4351,79,2022-01-01 01:12:31,paid,967.92
4352,87,2022-01-01 01:12:32,paid,288.40
4353,53,2022-01-01 01:12:33,pending,196.67
4354,90,2022-01-01 01:12:34,pending,384.33
4355,78,2022-01-01 01:12:35,pending,369.85
4356,23,2022-01-01 01:12:36,paid,527.35
4357,81,2022-01-01 01:12:37,paid,100.25
4358,2,2022-01-01 01:12:38,paid,198.23
4359,88,2022-01-01 01:12:39,paid,942.85
4360,80,2022-01-01 01:12:40,paid,109.02
4361,43,2022-01-01 01:12:41,paid,775.56
4362,72,2022-01-01 01:12:42,pending,883.99
4363,45,2022-01-01 01:12:43,paid,961.52
4364,95,2022-01-01 01:12:44,paid,108.09
4365,9,2022-01-01 01:12:45,pending,211.11
4366,92,2022-01-01 01:12:46,pending,32.62
4367,65,2022-01-01 01:12:47,pending,625.45
4368,56,2022-01-01 01:12:48,paid,557.22
4369,42,2022-01-01 01:12:49,pending,747.78
4370,39,2022-01-01 01:12:50,paid,717.25
4371,25,2022-01-01 01:12:51,pending,575.30
4372,53,2022-01-01 01:12:52,pending,797.59
4373,19,2022-01-01 01:12:53,paid,390.85
4374,21,2022-01-01 01:12:54,paid,366.59
4375,41,2022-01-01 01:12:55,paid,962.81
4376,76,2022-01-01 01:12:56,paid,977.87
4377,72,2022-01-01 01:12:57,pending,130.95
4378,91,2022-01-01 01:12:58,pending,23.32
4379,62,2022-01-01 01:12:59,pending,47.08
4380,8,2022-01-01 01:13:00,pending,236.96
4381,79,2022-01-01 01:13:01,pending,371.52
4382,61,2022-01-01 01:13:02,pending,647.36
4383,1,2022-01-01 01:13:03,paid,540.05
4384,53,2022-01-01 01:13:04,paid,355.40
4385,43,2022-01-01 01:13:05,pending,810.39
4386,44,2022-01-01 01:13:06,pending,374.31
4387,37,2022-01-01 01:13:07,paid,173.67
4388,2,2022-01-01 01:13:08,paid,910.87
4389,62,2022-01-01 01:13:09,paid,373.19
4390,96,2022-01-01 01:13:10,pending,889.19
4391,39,2022-01-01 01:13:11,paid,211.47
4392,45,2022-01-01 01:13:12,paid,222.75
4393,86,2022-01-01 01:13:13,paid,46.26
4394,69,2022-01-01 01:13:14,paid,325.69
4395,81,2022-01-01 01:13:15,paid,877.17
4396,45,2022-01-01 01:13:16,pending,620.97
4397,30,2022-01-01 01:13:17,pending,706.69
4398,89,2022-01-01 01:13:18,paid,350.88
4399,53,2022-01-01 01:13:19,paid,923.07
4400,12,2022-01-01 01:13:20,paid,824.30
4401,18,2022-01-01 01:13:21,pending,297.08
4402,80,2022-01-01 01:13:22,paid,345.86
4403,70,2022-01-01 01:13:23,pending,810.68
4404,94,2022-01-01 01:13:24,paid,463.23
4405,5,2022-01-01 01:13:25,pending,942.87
4406,53,2022-01-01 01:13:26,pending,842.19
4407,27,2022-01-01 01:13:27,pending,226.52
4408,4,2022-01-01 01:13:28,paid,32.61
4409,2,2022-01-01 01:13:29,pending,859.63
4410,3,2022-01-01 01:13:30,paid,624.48
4411,40,2022-01-01 01:13:31,paid,905.46
4412,89,2022-01-01 01:13:32,pending,809.15
4413,11,2022-01-01 01:13:33,pending,148.21
4414,84,2022-01-01 01:13:34,paid,159.18
4415,43,2022-01-01 01:13:35,paid,984.49
4416,27,2022-01-01 01:13:36,pending,519.08
4417,38,2022-01-01 01:13:37,pending,825.28
4418,54,2022-01-01 01:13:38,pending,259.77
4419,64,2022-01-01 01:13:39,paid,359.47
4420,30,2022-01-01 01:13:40,paid,790.91
4421,86,2022-01-01 01:13:41,paid,686.88
4422,78,2022-01-01 01:13:42,pending,148.47
4423,83,2022-01-01 01:13:43,pending,767.45
4424,58,2022-01-01 01:13:44,paid,678.62
4425,14,2022-01-01 01:13:45,pending,852.77
4426,99,2022-01-01 01:13:46,pending,324.70
4427,61,2022-01-01 01:13:47,pending,567.38
4428,64,2022-01-01 01:13:48,pending,790.40
4429,48,2022-01-01 01:13:49,pending,89.14
4430,46,2022-01-01 01:13:50,paid,900.34
4431,58,2022-01-01 01:13:51,pending,441.77
4432,45,2022-01-01 01:13:52,pending,808.06
4433,22,2022-01-01 01:13:53,pending,257.30
4434,16,2022-01-01 01:13:54,paid,312.08
4435,79,2022-01-01 01:13:55,paid,491.89
4436,72,2022-01-01 01:13:56,pending,432.21
4437,68,2022-01-01 01:13:57,paid,486.19
4438,82,2022-01-01 01:13:58,pending,570.84
4439,24,2022-01-01 01:13:59,paid,449.35
4440,39,2022-01-01 01:14:00,pending,38.60
4441,99,2022-01-01 01:14:01,pending,916.09
4442,98,2022-01-01 01:14:02,pending,458.60
4443,95,2022-01-01 01:14:03,pending,976.52
4444,94,2022-01-01 01:14:04,pending,580.43
4445,71,2022-01-01 01:14:05,pending,111.45
4446,92,2022-01-01 01:14:06,pending,332.69
4447,46,2022-01-01 01:14:07,pending,278.58
4448,26,2022-01-01 01:14:08,paid,522.12
4449,12,2022-01-01 01:14:09,pending,490.35
4450,45,2022-01-01 01:14:10,paid,447.69
4451,75,2022-01-01 01:14:11,paid,499.80
4452,66,2022-01-01 01:14:12,paid,839.46
4453,24,2022-01-01 01:14:13,pending,368.22
4454,32,2022-01-01 01:14:14,pending,955.18
4455,19,2022-01-01 01:14:15,paid,626.71
4456,24,2022-01-01 01:14:16,pending,371.40
4457,38,2022-01-01 01:14:17,paid,463.63
4458,61,2022-01-01 01:14:18,paid,991.38
4459,94,2022-01-01 01:14:19,paid,870.83
4460,4,2022-01-01 01:14:20,pending,58.65
4461,11,2022-01-01 01:14:21,paid,963.68
4462,44,2022-01-01 01:14:22,paid,512.94
4463,51,2022-01-01 01:14:23,pending,753.64
4464,50,2022-01-01 01:14:24,paid,854.20
4465,83,2022-01-01 01:14:25,paid,496.60
4466,86,2022-01-01 01:14:26,pending,790.99
4467,25,2022-01-01 01:14:27,pending,366.32
4468,91,2022-01-01 01:14:28,pending,340.89
4469,4,2022-01-01 01:14:29,pending,609.44
4470,58,2022-01-01 01:14:30,pending,723.60
4471,15,2022-01-01 01:14:31,pending,527.15
4472,47,2022-01-01 01:14:32,paid,341.33
4473,41,2022-01-01 01:14:33,pending,598.20
4474,71,2022-01-01 01:14:34,pending,376.80
4475,98,2022-01-01 01:14:35,paid,808.95
4476,56,2022-01-01 01:14:36,pending,55.10
4477,52,2022-01-01 01:14:37,pending,788.37
4478,40,2022-01-01 01:14:38,paid,414.38
4479,42,2022-01-01 01:14:39,pending,659.47
4480,9,2022-01-01 01:14:40,paid,508.60
4481,92,2022-01-01 01:14:41,paid,613.23
4482,9,2022-01-01 01:14:42,paid,326.55
4483,4,2022-01-01 01:14:43,pending,87.18
4484,11,2022-01-01 01:14:44,paid,352.59
4485,22,2022-01-01 01:14:45,pending,87.88
4486,56,2022-01-01 01:14:46,pending,617.61
4487,36,2022-01-01 01:14:47,pending,635.29
4488,46,2022-01-01 01:14:48,pending,292.60
4489,42,2022-01-01 01:14:49,paid,526.35
4490,44,2022-01-01 01:14:50,paid,362.90
4491,23,2022-01-01 01:14:51,paid,616.49
4492,35,2022-01-01 01:14:52,pending,687.37
4493,74,2022-01-01 01:14:53,paid,599.66
4494,38,2022-01-01 01:14:54,paid,795.05
4495,53,2022-01-01 01:14:55,paid,831.20
4496,87,2022-01-01 01:14:56,pending,100.50
4497,13,2022-01-01 01:14:57,paid,82.44
4498,83,2022-01-01 01:14:58,pending,829.77
4499,43,2022-01-01 01:14:59,pending,241.96
4500,62,2022-01-01 01:15:00,pending,840.37
4501,20,2022-01-01 01:15:01,pending,885.69
4502,8,2022-01-01 01:15:02,paid,691.29
4503,30,2022-01-01 01:15:03,paid,326.49
4504,60,2022-01-01 01:15:04,pending,773.67
4505,56,2022-01-01 01:15:05,pending,223.43
4506,52,2022-01-01 01:15:06,paid,47.62
4507,73,2022-01-01 01:15:07,pending,82.32
4508,54,2022-01-01 01:15:08,paid,947.50
4509,53,2022-01-01 01:15:09,paid,10.82
4510,52,2022-01-01 01:15:10,pending,315.87
4511,14,2022-01-01 01:15:11,paid,905.37
4512,25,2022-01-01 01:15:12,pending,805.29
4513,15,2022-01-01 01:15:13,paid,841.49
4514,45,2022-01-01 01:15:14,pending,47.58
4515,96,2022-01-01 01:15:15,paid,815.38
4516,4,2022-01-01 01:15:16,pending,31.71
4517,16,2022-01-01 01:15:17,paid,141.64
4518,67,2022-01-01 01:15:18,pending,554.45
4519,85,2022-01-01 01:15:19,paid,750.64
4520,29,2022-01-01 01:15:20,pending,311.74
4521,39,2022-01-01 01:15:21,paid,348.65
4522,15,2022-01-01 01:15:22,pending,184.51
4523,100,2022-01-01 01:15:23,paid,904.87
4524,56,2022-01-01 01:15:24,pending,538.89
4525,37,2022-01-01 01:15:25,paid,211.79
4526,89,2022-01-01 01:15:26,pending,908.82
4527,47,2022-01-01 01:15:27,paid,328.70
4528,73,2022-01-01 01:15:28,pending,258.04
4529,71,2022-01-01 01:15:29,paid,562.78
4530,58,2022-01-01 01:15:30,paid,129.02
4531,58,2022-01-01 01:15:31,paid,268.64
4532,2,2022-01-01 01:15:32,pending,377.68
4533,97,2022-01-01 01:15:33,pending,153.70
4534,58,2022-01-01 01:15:34,pending,865.79
4535,61,2022-01-01 01:15:35,paid,965.98
4536,81,2022-01-01 01:15:36,paid,437.09
4537,31,2022-01-01 01:15:37,pending,410.08
4538,93,2022-01-01 01:15:38,pending,738.33
4539,49,2022-01-01 01:15:39,pending,888.39
4540,5,2022-01-01 01:15:40,pending,963.24
4541,31,2022-01-01 01:15:41,paid,196.70
4542,53,2022-01-01 01:15:42,paid,395.10
4543,70,2022-01-01 01:15:43,pending,616.86
4544,89,2022-01-01 01:15:44,paid,702.88
4545,52,2022-01-01 01:15:45,pending,943.84
4546,50,2022-01-01 01:15:46,pending,306.02
4547,1,2022-01-01 01:15:47,pending,860.65
4548,98,2022-01-01 01:15:48,paid,764.83
4549,47,2022-01-01 01:15:49,pending,731.56
4550,79,2022-01-01 01:15:50,paid,76.08
4551,34,2022-01-01 01:15:51,pending,322.85
4552,4,2022-01-01 01:15:52,paid,957.56
4553,84,2022-01-01 01:15:53,pending,179.73
4554,11,2022-01-01 01:15:54,paid,690.77
4555,91,2022-01-01 01:15:55,paid,389.28
4556,13,2022-01-01 01:15:56,paid,857.42
4557,37,2022-01-01 01:15:57,paid,241.42
4558,8,2022-01-01 01:15:58,pending,353.32
4559,38,2022-01-01 01:15:59,paid,863.31
4560,64,2022-01-01 01:16:00,pending,392.44
4561,21,2022-01-01 01:16:01,paid,247.39
4562,97,2022-01-01 01:16:02,paid,823.95
4563,85,2022-01-01 01:16:03,paid,219.34
4564,18,2022-01-01 01:16:04,pending,977.09
4565,2,2022-01-01 01:16:05,pending,799.16
4566,80,2022-01-01 01:16:06,paid,421.27
4567,41,2022-01-01 01:16:07,paid,97.50
4568,59,2022-01-01 01:16:08,pending,482.92
4569,31,2022-01-01 01:16:09,paid,358.55
4570,63,2022-01-01 01:16:10,paid,96.10
4571,85,2022-01-01 01:16:11,pending,12.34
4572,100,2022-01-01 01:16:12,paid,580.43
4573,69,2022-01-01 01:16:13,paid,631.12
4574,11,2022-01-01 01:16:14,pending,237.63
4575,99,2022-01-01 01:16:15,pending,498.05
4576,34,2022-01-01 01:16:16,paid,237.25
4577,56,2022-01-01 01:16:17,paid,91.39
4578,99,2022-01-01 01:16:18,pending,122.37
4579,63,2022-01-01 01:16:19,pending,162.96
4580,12,2022-01-01 01:16:20,paid,407.75
4581,70,2022-01-01 01:16:21,pending,247.26
4582,44,2022-01-01 01:16:22,pending,165.75
4583,97,2022-01-01 01:16:23,paid,375.88
4584,28,2022-01-01 01:16:24,paid,199.30
4585,42,2022-01-01 01:16:25,paid,491.49
4586,71,2022-01-01 01:16:26,paid,386.82
4587,97,2022-01-01 01:16:27,pending,557.09
4588,2,2022-01-01 01:16:28,paid,50.30
4589,22,2022-01-01 01:16:29,paid,637.76
4590,92,2022-01-01 01:16:30,pending,745.90
4591,73,2022-01-01 01:16:31,pending,296.43
4592,47,2022-01-01 01:16:32,paid,705.15
4593,9,2022-01-01 01:16:33,pending,489.05
4594,20,2022-01-01 01:16:34,pending,265.64
4595,5,2022-01-01 01:16:35,paid,771.36
4596,46,2022-01-01 01:16:36,paid,21.31
4597,3,2022-01-01 01:16:37,paid,35.95
4598,83,2022-01-01 01:16:38,paid,95.42
4599,33,2022-01-01 01:16:39,pending,187.42
4600,41,2022-01-01 01:16:40,paid,893.61
4601,11,2022-01-01 01:16:41,paid,132.57
4602,26,2022-01-01 01:16:42,pending,929.32
4603,78,2022-01-01 01:16:43,paid,214.02
4604,48,2022-01-01 01:16:44,paid,830.99
4605,48,2022-01-01 01:16:45,paid,747.70
4606,21,2022-01-01 01:16:46,pending,437.87
4607,85,2022-01-01 01:16:47,paid,637.92
4608,39,2022-01-01 01:16:48,pending,970.70
4609,98,2022-01-01 01:16:49,pending,138.91
4610,48,2022-01-01 01:16:50,paid,623.63
4611,45,2022-01-01 01:16:51,paid,707.27
4612,15,2022-01-01 01:16:52,pending,565.41
4613,82,2022-01-01 01:16:53,pending,547.20
4614,97,2022-01-01 01:16:54,paid,260.92
4615,27,2022-01-01 01:16:55,pending,888.84
4616,65,2022-01-01 01:16:56,pending,227.95
4617,97,2022-01-01 01:16:57,paid,259.83
4618,40,2022-01-01 01:16:58,pending,829.59
4619,12,2022-01-01 01:16:59,pending,10.94
4620,52,2022-01-01 01:17:00,paid,469.30
4621,15,2022-01-01 01:17:01,pending,139.15
4622,12,2022-01-01 01:17:02,paid,603.33
4623,57,2022-01-01 01:17:03,paid,14.90
4624,82,2022-01-01 01:17:04,pending,314.64
4625,8,2022-01-01 01:17:05,pending,964.83
4626,12,2022-01-01 01:17:06,pending,802.34
4627,22,2022-01-01 01:17:07,paid,787.62
4628,47,2022-01-01 01:17:08,pending,32.76
4629,82,2022-01-01 01:17:09,pending,187.38
4630,98,2022-01-01 01:17:10,paid,970.73
4631,66,2022-01-01 01:17:11,pending,797.90
4632,48,2022-01-01 01:17:12,paid,264.00
4633,28,2022-01-01 01:17:13,paid,940.47
4634,89,2022-01-01 01:17:14,paid,988.83
4635,76,2022-01-01 01:17:15,paid,509.20
4636,60,2022-01-01 01:17:16,pending,81.82
4637,99,2022-01-01 01:17:17,pending,409.80
4638,55,2022-01-01 01:17:18,pending,380.30
4639,27,2022-01-01 01:17:19,pending,791.48
4640,81,2022-01-01 01:17:20,pending,773.22
4641,7,2022-01-01 01:17:21,paid,906.08
4642,14,2022-01-01 01:17:22,pending,824.57
4643,95,2022-01-01 01:17:23,pending,804.79
4644,62,2022-01-01 01:17:24,paid,373.04
4645,70,2022-01-01 01:17:25,paid,239.85
4646,39,2022-01-01 01:17:26,pending,34.42
4647,2,2022-01-01 01:17:27,pending,77.23
4648,82,2022-01-01 01:17:28,paid,237.47
4649,20,2022-01-01 01:17:29,pending,245.83
4650,37,2022-01-01 01:17:30,paid,409.13
4651,96,2022-01-01 01:17:31,pending,750.03
4652,19,2022-01-01 01:17:32,paid,191.82
4653,24,2022-01-01 01:17:33,pending,554.30
4654,57,2022-01-01 01:17:34,pending,123.16
4655,9,2022-01-01 01:17:35,pending,212.26
4656,90,2022-01-01 01:17:36,paid,37.70
4657,4,2022-01-01 01:17:37,pending,957.32
4658,68,2022-01-01 01:17:38,pending,560.63
4659,26,2022-01-01 01:17:39,paid,597.91
4660,85,2022-01-01 01:17:40,paid,454.82
4661,48,2022-01-01 01:17:41,paid,967.45
4662,66,2022-01-01 01:17:42,paid,255.72
4663,92,2022-01-01 01:17:43,paid,868.10
4664,23,2022-01-01 01:17:44,pending,582.50
4665,57,2022-01-01 01:17:45,paid,416.44
4666,92,2022-01-01 01:17:46,paid,749.14
4667,94,2022-01-01 01:17:47,paid,450.82
4668,93,2022-01-01 01:17:48,pending,816.14
4669,26,2022-01-01 01:17:49,paid,191.80
4670,90,2022-01-01 01:17:50,pending,20.80
4671,45,2022-01-01 01:17:51,paid,661.11
4672,55,2022-01-01 01:17:52,paid,603.71
4673,54,2022-01-01 01:17:53,pending,458.72
4674,13,2022-01-01 01:17:54,paid,408.95
4675,6,2022-01-01 01:17:55,pending,374.18
4676,86,2022-01-01 01:17:56,paid,277.47
4677,31,2022-01-01 01:17:57,paid,965.05
4678,77,2022-01-01 01:17:58,pending,175.77
4679,74,2022-01-01 01:17:59,paid,674.19
4680,83,2022-01-01 01:18:00,paid,206.07
4681,31,2022-01-01 01:18:01,paid,277.06
4682,14,2022-01-01 01:18:02,paid,129.75
4683,76,2022-01-01 01:18:03,paid,451.37
4684,66,2022-01-01 01:18:04,paid,802.15
4685,14,2022-01-01 01:18:05,paid,43.54
4686,18,2022-01-01 01:18:06,paid,964.86
4687,82,2022-01-01 01:18:07,paid,169.99
4688,87,2022-01-01 01:18:08,paid,170.68
4689,93,2022-01-01 01:18:09,paid,635.90
4690,77,2022-01-01 01:18:10,pending,226.76
4691,64,2022-01-01 01:18:11,paid,280.11
4692,71,2022-01-01 01:18:12,pending,433.09
4693,55,2022-01-01 01:18:13,paid,762.10
4694,34,2022-01-01 01:18:14,pending,66.21
4695,41,2022-01-01 01:18:15,paid,995.44
4696,18,2022-01-01 01:18:16,pending,12.42
4697,6,2022-01-01 01:18:17,pending,901.74
4698,92,2022-01-01 01:18:18,pending,189.72
4699,84,2022-01-01 01:18:19,paid,410.23
4700,30,2022-01-01 01:18:20,pending,414.64
4701,67,2022-01-01 01:18:21,pending,660.31
4702,57,2022-01-01 01:18:22,pending,667.81
4703,52,2022-01-01 01:18:23,pending,177.73
4704,34,2022-01-01 01:18:24,pending,291.26
4705,57,2022-01-01 01:18:25,paid,390.07
4706,8,2022-01-01 01:18:26,paid,510.79
4707,78,2022-01-01 01:18:27,paid,222.85
4708,91,2022-01-01 01:18:28,paid,818.38
4709,40,2022-01-01 01:18:29,paid,675.16
4710,63,2022-01-01 01:18:30,pending,172.39
4711,38,2022-01-01 01:18:31,paid,211.75
4712,53,2022-01-01 01:18:32,pending,677.46
4713,71,2022-01-01 01:18:33,paid,528.80
4714,81,2022-01-01 01:18:34,paid,391.37
4715,73,2022-01-01 01:18:35,paid,750.98
4716,9,2022-01-01 01:18:36,pending,172.74
4717,13,2022-01-01 01:18:37,pending,400.08
4718,32,2022-01-01 01:18:38,pending,31.17
4719,75,2022-01-01 01:18:39,paid,538.81
4720,80,2022-01-01 01:18:40,pending,270.72
4721,50,2022-01-01 01:18:41,paid,337.98
4722,66,2022-01-01 01:18:42,paid,827.86
4723,97,2022-01-01 01:18:43,pending,941.47
4724,5,2022-01-01 01:18:44,pending,596.62
4725,15,2022-01-01 01:18:45,paid,910.44
4726,87,2022-01-01 01:18:46,pending,206.54
4727,100,2022-01-01 01:18:47,paid,716.86
4728,87,2022-01-01 01:18:48,pending,673.18
4729,81,2022-01-01 01:18:49,pending,725.96
4730,100,2022-01-01 01:18:50,pending,576.24
4731,87,2022-01-01 01:18:51,paid,858.47
4732,32,2022-01-01 01:18:52,pending,936.83
4733,55,2022-01-01 01:18:53,pending,655.45
4734,17,2022-01-01 01:18:54,paid,763.64
4735,12,2022-01-01 01:18:55,pending,782.13
4736,93,2022-01-01 01:18:56,paid,316.38
4737,40,2022-01-01 01:18:57,paid,102.02
4738,35,2022-01-01 01:18:58,pending,495.62
4739,86,2022-01-01 01:18:59,paid,328.21
4740,79,2022-01-01 01:19:00,paid,409.52
4741,10,2022-01-01 01:19:01,pending,916.36
4742,90,2022-01-01 01:19:02,paid,90.88
4743,95,2022-01-01 01:19:03,paid,302.07
4744,91,2022-01-01 01:19:04,paid,542.08
4745,47,2022-01-01 01:19:05,pending,805.30
4746,51,2022-01-01 01:19:06,paid,770.72
4747,6,2022-01-01 01:19:07,paid,525.20
4748,61,2022-01-01 01:19:08,paid,245.44
4749,75,2022-01-01 01:19:09,pending,331.25
4750,14,2022-01-01 01:19:10,pending,249.28
4751,97,2022-01-01 01:19:11,paid,619.85
4752,1,2022-01-01 01:19:12,pending,937.02
4753,47,2022-01-01 01:19:13,paid,850.23
4754,84,2022-01-01 01:19:14,pending,513.17
4755,20,2022-01-01 01:19:15,pending,999.84
4756,13,2022-01-01 01:19:16,pending,839.17
4757,59,2022-01-01 01:19:17,pending,986.05
4758,89,2022-01-01 01:19:18,paid,950.84
4759,19,2022-01-01 01:19:19,paid,790.08
4760,59,2022-01-01 01:19:20,paid,421.56
4761,43,2022-01-01 01:19:21,paid,488.32
4762,81,2022-01-01 01:19:22,pending,241.79
4763,55,2022-01-01 01:19:23,paid,647.50
4764,14,2022-01-01 01:19:24,pending,902.20
4765,37,2022-01-01 01:19:25,paid,572.07
4766,66,2022-01-01 01:19:26,pending,665.69
4767,8,2022-01-01 01:19:27,paid,706.13
4768,57,2022-01-01 01:19:28,paid,592.27
4769,12,2022-01-01 01:19:29,paid,86.36
4770,3,2022-01-01 01:19:30,pending,741.73
4771,47,2022-01-01 01:19:31,paid,118.88
4772,57,2022-01-01 01:19:32,paid,119.96
4773,57,2022-01-01 01:19:33,pending,109.91
4774,66,2022-01-01 01:19:34,pending,358.22
4775,20,2022-01-01 01:19:35,paid,918.72
4776,6,2022-01-01 01:19:36,paid,818.37
4777,68,2022-01-01 01:19:37,paid,821.02
4778,30,2022-01-01 01:19:38,pending,802.59
4779,16,2022-01-01 01:19:39,paid,171.90
4780,10,2022-01-01 01:19:40,paid,812.73
4781,3,2022-01-01 01:19:41,pending,739.76
4782,57,2022-01-01 01:19:42,paid,352.12
4783,31,2022-01-01 01:19:43,paid,645.95
4784,99,2022-01-01 01:19:44,pending,592.08
4785,65,2022-01-01 01:19:45,pending,689.88
4786,46,2022-01-01 01:19:46,paid,335.32
4787,19,2022-01-01 01:19:47,pending,464.93
4788,80,2022-01-01 01:19:48,paid,100.47
4789,52,2022-01-01 01:19:49,pending,78.15
4790,71,2022-01-01 01:19:50,pending,824.30
4791,22,2022-01-01 01:19:51,paid,474.80
4792,100,2022-01-01 01:19:52,pending,632.96
4793,34,2022-01-01 01:19:53,paid,338.86
4794,79,2022-01-01 01:19:54,paid,368.17
4795,66,2022-01-01 01:19:55,pending,291.42
4796,48,2022-01-01 01:19:56,paid,71.54
4797,82,2022-01-01 01:19:57,paid,641.03
4798,11,2022-01-01 01:19:58,paid,427.71
4799,4,2022-01-01 01:19:59,pending,253.90
4800,33,2022-01-01 01:20:00,paid,246.06
4801,68,2022-01-01 01:20:01,pending,206.04
4802,84,2022-01-01 01:20:02,paid,421.41
4803,24,2022-01-01 01:20:03,pending,755.96
4804,7,2022-01-01 01:20:04,paid,455.38
4805,64,2022-01-01 01:20:05,paid,833.35
4806,70,2022-01-01 01:20:06,pending,543.08
4807,21,2022-01-01 01:20:07,pending,677.87
4808,98,2022-01-01 01:20:08,pending,433.99
4809,98,2022-01-01 01:20:09,paid,481.89
4810,58,2022-01-01 01:20:10,paid,761.09
4811,22,2022-01-01 01:20:11,paid,891.78
4812,59,2022-01-01 01:20:12,paid,299.00
4813,59,2022-01-01 01:20:13,pending,4.94
4814,8,2022-01-01 01:20:14,pending,659.58
4815,2,2022-01-01 01:20:15,pending,62.94
4816,26,2022-01-01 01:20:16,paid,262.95
4817,56,2022-01-01 01:20:17,paid,385.92
4818,21,2022-01-01 01:20:18,pending,31.59
4819,42,2022-01-01 01:20:19,pending,219.57
4820,4,2022-01-01 01:20:20,pending,147.44
4821,9,2022-01-01 01:20:21,paid,72.94
4822,77,2022-01-01 01:20:22,pending,384.38
4823,30,2022-01-01 01:20:23,pending,814.01
4824,86,2022-01-01 01:20:24,pending,982.64
4825,78,2022-01-01 01:20:25,pending,259.71
4826,69,2022-01-01 01:20:26,pending,767.13
4827,87,2022-01-01 01:20:27,pending,247.78
4828,88,2022-01-01 01:20:28,paid,228.16
4829,9,2022-01-01 01:20:29,pending,210.46
4830,12,2022-01-01 01:20:30,paid,581.06
4831,9,2022-01-01 01:20:31,paid,83.20
4832,6,2022-01-01 01:20:32,paid,400.03
4833,5,2022-01-01 01:20:33,paid,976.42
4834,85,2022-01-01 01:20:34,paid,282.21
4835,1,2022-01-01 01:20:35,paid,414.30
4836,93,2022-01-01 01:20:36,paid,139.29
4837,95,2022-01-01 01:20:37,pending,101.80
4838,79,2022-01-01 01:20:38,paid,137.04
4839,56,2022-01-01 01:20:39,paid,119.63
4840,1,2022-01-01 01:20:40,pending,7.11
4841,16,2022-01-01 01:20:41,pending,166.57
4842,34,2022-01-01 01:20:42,paid,440.91
4843,33,2022-01-01 01:20:43,pending,969.54
4844,24,2022-01-01 01:20:44,pending,541.77
4845,71,2022-01-01 01:20:45,pending,263.99
4846,64,2022-01-01 01:20:46,paid,859.79
4847,33,2022-01-01 01:20:47,paid,810.79
4848,81,2022-01-01 01:20:48,paid,362.50
4849,55,2022-01-01 01:20:49,paid,760.37
4850,64,2022-01-01 01:20:50,pending,805.10
4851,58,2022-01-01 01:20:51,paid,300.92
4852,17,2022-01-01 01:20:52,paid,355.47
4853,58,2022-01-01 01:20:53,paid,934.77
4854,92,2022-01-01 01:20:54,pending,2.07
4855,66,2022-01-01 01:20:55,pending,915.22
4856,96,2022-01-01 01:20:56,paid,226.98
4857,54,2022-01-01 01:20:57,paid,346.35
4858,87,2022-01-01 01:20:58,pending,661.60
4859,28,2022-01-01 01:20:59,pending,198.80
4860,67,2022-01-01 01:21:00,paid,959.13
4861,79,2022-01-01 01:21:01,paid,26.94
4862,78,2022-01-01 01:21:02,paid,915.94
4863,95,2022-01-01 01:21:03,paid,486.58
4864,71,2022-01-01 01:21:04,paid,952.93
4865,42,2022-01-01 01:21:05,pending,846.50
4866,63,2022-01-01 01:21:06,pending,428.18
4867,87,2022-01-01 01:21:07,pending,563.72
4868,32,2022-01-01 01:21:08,paid,894.27
4869,7,2022-01-01 01:21:09,pending,649.19
4870,12,2022-01-01 01:21:10,pending,335.82
4871,94,2022-01-01 01:21:11,paid,989.20
4872,78,2022-01-01 01:21:12,pending,627.65
4873,38,2022-01-01 01:21:13,pending,7.67
4874,79,2022-01-01 01:21:14,pending,938.55
4875,24,2022-01-01 01:21:15,pending,55.20
4876,70,2022-01-01 01:21:16,pending,572.99
4877,8,2022-01-01 01:21:17,paid,693.23
4878,16,2022-01-01 01:21:18,paid,790.34
4879,17,2022-01-01 01:21:19,pending,604.97
4880,96,2022-01-01 01:21:20,paid,470.64
4881,2,2022-01-01 01:21:21,pending,209.53
4882,68,2022-01-01 01:21:22,paid,106.15
4883,26,2022-01-01 01:21:23,paid,181.78
4884,90,2022-01-01 01:21:24,pending,489.67
4885,8,2022-01-01 01:21:25,pending,987.45
4886,91,2022-01-01 01:21:26,pending,643.16
4887,27,2022-01-01 01:21:27,pending,231.67
4888,55,2022-01-01 01:21:28,pending,984.73
4889,59,2022-01-01 01:21:29,pending,88.85
4890,70,2022-01-01 01:21:30,paid,466.96
4891,73,2022-01-01 01:21:31,paid,332.60
4892,88,2022-01-01 01:21:32,pending,436.54
4893,31,2022-01-01 01:21:33,paid,516.85
4894,1,2022-01-01 01:21:34,paid,262.66
4895,1,2022-01-01 01:21:35,paid,672.70
4896,81,2022-01-01 01:21:36,paid,361.15
4897,80,2022-01-01 01:21:37,paid,480.19
4898,41,2022-01-01 01:21:38,paid,101.14
4899,42,2022-01-01 01:21:39,paid,250.28
4900,51,2022-01-01 01:21:40,paid,223.24
4901,19,2022-01-01 01:21:41,paid,209.51
4902,69,2022-01-01 01:21:42,pending,820.59
